timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,standard_analog_input0,standard_analog_input1,standard_analog_output0,standard_analog_output1,robot_status_bits,safety_status_bits,ft_raw_wrench_0,ft_raw_wrench_1,ft_raw_wrench_2,ft_raw_wrench_3,ft_raw_wrench_4,ft_raw_wrench_5,payload_inertia_0,payload_inertia_1,payload_inertia_2,payload_inertia_3,payload_inertia_4,payload_inertia_5,output_int_register_2,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19
6087.245,-0.305504,-1.01473,2.719647,3.22338,1.551618,-0.094144,0,0,0.104248,-0.15506,-0.00018,0,0,0,0,0,0,0,0.074252,-2.609383,0.147363,-0.519883,-0.031893,-0.063544,0.693357,-25.557363,-0.217254,-3.495402,-0.22281,-0.458066,-0.305467,-1.014738,2.719852,3.223081,1.551638,-0.094139,0,0,0.102778,-0.163895,-0.000159,0,0.09229,-2.652946,0.088354,-0.50567,-0.028746,-0.059774,0.074252,-2.609383,0.147363,-0.519883,-0.031893,-0.063544,-0.317095,-0.042608,0.21092,0.176017,-0.185221,-1.952629,0.042535,-0.013294,0.012747,0.017532,0.058553,-0.000393,6.719473,-17.310684,11.421225,-0.106495,-0.79525,-0.408833,-0.31718,-0.042572,0.210895,0.176111,-0.185303,-1.952658,0.042331,-0.013241,0.011594,0.014508,0.048702,-0.000367,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.784728,7,253,253,253,253,253,253,1,-0.363919,2.049437,9.442732,0,1,0.304688,47.747787,47.806896,0.831413,47.685261,47.570599,47.613598,47.58493,47.642262,47.527599,0,1,0.110025,0.347699,0.004,0.004,5,1,61.165212,-8226.557174,28628.41875,-200.506453,19.153284,-236.216499,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.247,-0.305467,-1.014738,2.719852,3.223081,1.551638,-0.094139,0,0,0.102778,-0.163895,-0.000159,0,0,0,0,0,0,0,0.082937,-2.622164,0.15036,-0.521426,-0.030405,-0.06447,0.725629,-25.570006,-0.183267,-3.510799,-0.228976,-0.454459,-0.305524,-1.014713,2.720022,3.222782,1.551618,-0.094168,0,0,0.106457,-0.172407,-0.000176,0,0.135717,-2.527946,0.17109,-0.531542,-0.020608,-0.039355,0.060112,-2.582791,0.172004,-0.53346,-0.028249,-0.056779,-0.316941,-0.042631,0.210969,0.175829,-0.18494,-1.952744,0.044248,-0.013834,0.013533,0.018956,0.063172,-0.000411,5.462784,-16.596489,11.520464,-0.105969,-0.853162,-0.395332,-0.317027,-0.042614,0.210937,0.175957,-0.185118,-1.952721,0.043467,-0.013587,0.013332,0.018737,0.062458,-0.000406,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.779124,7,253,253,253,253,253,253,1,-0.306458,2.106898,9.346964,0,1,0.254314,47.728081,47.805099,0.873937,47.742592,47.58493,47.599262,47.570599,47.642262,47.541931,0,1,0.108767,0.342916,0.004,0.004,5,1,61.26769,-8227.347224,28628.70015,-200.479833,19.166194,-236.214397,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.249,-0.305524,-1.014713,2.720022,3.222782,1.551618,-0.094168,0,0,0.104495,-0.1697,-0.000167,0,0,0,0,0,0,0,0.061179,-2.574325,0.151994,-0.533015,-0.035904,-0.054825,0.752552,-25.583954,-0.194214,-3.527588,-0.234763,-0.446368,-0.305491,-1.014714,2.720462,3.222068,1.551626,-0.094152,0,0,0.106935,-0.173668,-0.000171,0,0.054415,-2.602772,0.099448,-0.544211,-0.034598,-0.055488,0.061179,-2.574325,0.151994,-0.533015,-0.035904,-0.054825,-0.316842,-0.042681,0.210993,0.175743,-0.184872,-1.9527,0.044482,-0.013903,0.013661,0.019174,0.063922,-0.000416,4.893385,-16.305021,11.737889,-0.10769,-0.874183,-0.398024,-0.316941,-0.042631,0.210969,0.175829,-0.18494,-1.952744,0.044248,-0.013834,0.013533,0.018956,0.063172,-0.000411,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.778573,7,253,253,253,253,253,253,1,-0.363919,2.145205,9.193734,0,1,0.284659,47.729877,47.786293,0.860511,47.756924,47.58493,47.570599,47.570599,47.642262,47.599262,0,1,0.108011,0.341153,0.004,0.004,5,1,61.205088,-8227.924693,28629.04599,-200.459695,19.171939,-236.217659,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.251,-0.305564,-1.014709,2.720222,3.222392,1.551597,-0.094136,0,0,0.106457,-0.172407,-0.000176,0,0,0,0,0,0,0,0.061179,-2.574325,0.151994,-0.533015,-0.035904,-0.054825,0.752068,-25.58796,-0.215048,-3.530855,-0.236578,-0.442772,-0.305487,-1.014709,2.720674,3.221701,1.551597,-0.094172,0,0,0.108234,-0.173083,-0.000192,0,0.016602,-2.614317,0.190549,-0.538546,-0.030896,-0.044265,0.09036,-2.591453,0.175176,-0.533684,-0.025883,-0.054761,-0.316753,-0.042713,0.211022,0.175659,-0.184713,-1.952728,0.044826,-0.014013,0.013515,0.01863,0.062119,-0.00041,4.599991,-16.299427,11.829421,-0.116313,-0.899258,-0.386212,-0.316842,-0.042681,0.210993,0.175743,-0.184872,-1.9527,0.044482,-0.013903,0.013661,0.019174,0.063922,-0.000416,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.776809,7,253,253,253,253,253,253,1,-0.287304,2.145205,9.193734,0,1,0.381272,47.725399,47.775551,0.838131,47.72826,47.58493,47.599262,47.556267,47.642262,47.498932,0,1,0.107508,0.342916,0.004,0.004,5,1,61.307078,-8228.171026,28629.19869,-200.433773,19.17617,-236.205459,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.253,-0.305491,-1.014714,2.720462,3.222068,1.551626,-0.094152,0,0,0.106935,-0.173668,-0.000171,0,0,0,0,0,0,0,0.091189,-2.595762,0.157269,-0.541808,-0.028125,-0.059876,0.751277,-25.591182,-0.244552,-3.532095,-0.238529,-0.438428,-0.305572,-1.014673,2.720866,3.221335,1.551597,-0.094148,0,0,0.109394,-0.17293,-0.000201,0,0.069136,-2.585285,0.192101,-0.537191,-0.035262,-0.059921,0.091189,-2.595762,0.157269,-0.541808,-0.028125,-0.059876,-0.316675,-0.042712,0.211042,0.175546,-0.184599,-1.9528,0.045159,-0.014124,0.01343,0.01825,0.060862,-0.000409,3.765943,-16.223263,12.070313,-0.11661,-0.901802,-0.395053,-0.316753,-0.042713,0.211022,0.175659,-0.184713,-1.952728,0.044826,-0.014013,0.013515,0.01863,0.062119,-0.00041,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.785245,7,253,253,253,253,253,253,1,-0.306458,2.202666,9.193734,0,1,0.281413,47.72002,47.781818,0.826942,47.742592,47.570599,47.599262,47.570599,47.62793,47.570599,0,1,0.110025,0.344175,0.004,0.004,5,1,61.54157,-8228.899751,28629.61278,-200.431108,19.175085,-236.214161,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.255,-0.305487,-1.014709,2.720674,3.221701,1.551597,-0.094172,0,0,0.108234,-0.173083,-0.000192,0,0,0,0,0,0,0,0.091189,-2.595762,0.157269,-0.541808,-0.028125,-0.059876,0.745367,-25.597073,-0.291831,-3.530323,-0.241695,-0.434942,-0.305471,-1.014721,2.721097,3.221009,1.551659,-0.094171,0,0,0.110572,-0.177972,-0.000208,0,0.081497,-2.612668,0.147649,-0.545837,-0.064032,-0.069332,0.04019,-2.612866,0.163105,-0.547822,-0.035493,-0.063332,-0.316574,-0.042767,0.21108,0.175393,-0.184501,-1.952744,0.045878,-0.014342,0.01396,0.019382,0.064557,-0.00042,4.028639,-15.898976,12.244813,-0.116107,-0.89698,-0.387873,-0.316675,-0.042712,0.211042,0.175546,-0.184599,-1.9528,0.045159,-0.014124,0.01343,0.01825,0.060862,-0.000409,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.775992,7,253,253,253,253,253,253,1,-0.306458,2.27928,9.097966,0,1,0.304983,47.721813,47.792568,0.849321,47.72826,47.570599,47.58493,47.58493,47.62793,47.570599,0,1,0.108011,0.343922,0.004,0.004,5,1,61.136419,-8228.748006,28629.74401,-200.43613,19.175184,-236.207054,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.257,-0.305572,-1.014673,2.720866,3.221335,1.551597,-0.094148,0,0,0.110572,-0.177972,-0.000208,0,0,0,0,0,0,0,0.090144,-2.585362,0.168918,-0.536867,-0.0304,-0.054217,0.733272,-25.604741,-0.3356,-3.528411,-0.241955,-0.431086,-0.305572,-1.014714,2.721293,3.22057,1.551634,-0.094116,0.000029,0,0.111814,-0.183082,-0.000448,0,0.08739,-2.575036,0.154793,-0.533402,-0.050404,-0.053183,0.090144,-2.585362,0.168918,-0.536867,-0.0304,-0.054217,-0.316489,-0.042766,0.211117,0.175226,-0.184283,-1.952808,0.046613,-0.014609,0.014493,0.020745,0.068184,-0.000353,4.355087,-16.013073,12.056918,-0.120124,-0.89922,-0.389059,-0.316574,-0.042767,0.21108,0.175393,-0.184501,-1.952744,0.045878,-0.014342,0.01396,0.019382,0.064557,-0.00042,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.773148,7,253,253,253,253,253,253,1,-0.287304,2.27928,9.232041,0,1,0.449548,47.718231,47.788982,0.885126,47.742592,47.570599,47.58493,47.556267,47.62793,47.58493,0,1,0.109773,0.34216,0.004,0.004,5,1,61.125215,-8228.448328,28629.48879,-200.432684,19.172279,-236.207461,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.259,-0.305471,-1.014721,2.721097,3.221009,1.551659,-0.094171,0,0,0.110572,-0.177972,-0.000208,0,0,0,0,0,0,0,0.090144,-2.585362,0.168918,-0.536867,-0.0304,-0.054217,0.733272,-25.604741,-0.3356,-3.528411,-0.241955,-0.431086,-0.305572,-1.014714,2.721293,3.22057,1.551634,-0.094116,0.000029,0,0.111814,-0.183082,-0.000448,0,0.156809,-2.622217,0.148337,-0.527714,-0.031613,-0.064247,0.097794,-2.597898,0.170794,-0.538271,-0.027663,-0.057489,-0.316376,-0.042824,0.211136,0.175295,-0.184252,-1.952761,0.047335,-0.014869,0.015564,0.023371,0.076614,-0.000236,4.308223,-15.870138,11.945442,-0.126274,-0.8945,-0.39032,-0.316489,-0.042766,0.211117,0.175226,-0.184283,-1.952808,0.046613,-0.014609,0.014493,0.020745,0.068184,-0.000353,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.773028,7,253,253,253,253,253,253,1,-0.306458,2.240973,9.212888,0,1,0.320728,47.72002,47.796146,0.844844,47.756924,47.58493,47.599262,47.58493,47.699593,47.570599,0,1,0.109773,0.343419,0.004,0.004,5,1,61.015354,-8228.568414,28629.39715,-200.434645,19.164693,-236.20713,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.261,-0.305572,-1.014714,2.721293,3.22057,1.551634,-0.094116,0.000029,0,0.111814,-0.183082,-0.000448,0,0,0,0,0,0,0,0.067866,-2.590708,0.153567,-0.53954,-0.028638,-0.06244,0.713399,-25.609328,-0.392866,-3.520903,-0.241021,-0.423946,-0.305484,-1.014714,2.721786,3.219888,1.551642,-0.094156,0.000222,0,0.114645,-0.202452,-0.000437,0,0.074861,-2.650182,0.183741,-0.542437,-0.015722,-0.067277,0.067866,-2.590708,0.153567,-0.53954,-0.028638,-0.06244,-0.316288,-0.042854,0.211166,0.175087,-0.184107,-1.95278,0.048874,-0.015358,0.01663,0.025586,0.083999,-0.000211,3.529229,-15.601564,11.239703,-0.131336,-0.892706,-0.387737,-0.316376,-0.042824,0.211136,0.175295,-0.184252,-1.952761,0.047335,-0.014869,0.015564,0.023371,0.076614,-0.000236,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.77376,7,253,253,253,253,253,253,1,-0.402226,2.432509,9.366117,0,1,0.455264,47.728081,47.798832,0.914219,47.72826,47.556267,47.613598,47.570599,47.642262,47.570599,0,1,0.104234,0.346693,0.004,0.004,5,1,61.085631,-8229.519934,28628.8835,-200.434667,19.160015,-236.203508,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.263,-0.305516,-1.014742,2.721602,3.220308,1.551577,-0.094132,0.000162,0,0.112019,-0.192116,-0.000478,0,0,0,0,0,0,0,0.067866,-2.590708,0.153567,-0.53954,-0.028638,-0.06244,0.713399,-25.609328,-0.392866,-3.520903,-0.241021,-0.423946,-0.305484,-1.014714,2.721786,3.219888,1.551642,-0.094156,0.000222,0,0.114645,-0.202452,-0.000437,0,0.074861,-2.650182,0.183741,-0.542437,-0.015722,-0.067277,0.067866,-2.590708,0.153567,-0.53954,-0.028638,-0.06244,-0.316288,-0.042854,0.211166,0.175087,-0.184107,-1.95278,0.048874,-0.015358,0.01663,0.025586,0.083999,-0.000211,3.529229,-15.601564,11.239703,-0.131336,-0.892706,-0.387737,-0.316288,-0.042854,0.211166,0.175087,-0.184107,-1.95278,0.048874,-0.015358,0.01663,0.025586,0.083999,-0.000211,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.790392,7,253,253,253,253,253,253,1,-0.363919,2.48997,9.576807,0,1,0.278298,47.717335,47.769279,0.844844,47.685261,47.570599,47.58493,47.556267,47.613598,47.599262,0,1,0.107255,0.344678,0.004,0.004,5,1,61.218461,-8230.008059,28628.25454,-200.391031,19.151129,-236.211208,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.265,-0.305484,-1.014714,2.721786,3.219888,1.551642,-0.094156,0.000222,0,0.114645,-0.202452,-0.000437,0,0,0,0,0,0,0,0.07343,-2.603178,0.170873,-0.539516,-0.031516,-0.051111,0.701366,-25.598666,-0.432848,-3.508066,-0.240818,-0.420341,-0.305504,-1.014665,2.722038,3.21953,1.55163,-0.094188,0.000208,-0.000103,0.113809,-0.208125,-0.000398,0,0.039402,-2.561448,0.141319,-0.544156,-0.034168,-0.043091,0.07343,-2.603178,0.170873,-0.539516,-0.031516,-0.051111,-0.316191,-0.04288,0.211178,0.175055,-0.184047,-1.952836,0.049042,-0.015399,0.0174,0.027506,0.090327,-0.000247,2.848359,-15.457561,10.231512,-0.165842,-0.949138,-0.407197,-0.316191,-0.04288,0.211178,0.175055,-0.184047,-1.952836,0.049042,-0.015399,0.0174,0.027506,0.090327,-0.000247,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.77508,7,253,253,253,253,253,253,1,-0.402226,2.432509,9.749189,0,1,0.347874,47.735249,47.787189,0.860511,47.742592,47.58493,47.58493,47.541931,47.642262,47.570599,0,1,0.108767,0.341405,0.004,0.004,5,1,61.244974,-8230.398226,28628.04895,-200.36892,19.146156,-236.217942,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.267,-0.305504,-1.014665,2.722038,3.21953,1.55163,-0.094188,0.000208,-0.000103,0.113809,-0.208125,-0.000398,0,0,0,0,0,0,0,0.070618,-2.585576,0.152396,-0.542012,-0.035662,-0.050495,0.693463,-25.569998,-0.441968,-3.490307,-0.241119,-0.417479,-0.305532,-1.014722,2.722282,3.219152,1.551618,-0.094172,-0.000163,-0.000061,0.115888,-0.208364,-0.000338,0.000022,0.01649,-2.550377,0.183682,-0.548819,-0.021651,-0.050025,0.036651,-2.588109,0.144983,-0.542293,-0.024788,-0.056061,-0.31599,-0.042948,0.211245,0.174793,-0.183746,-1.952825,0.049663,-0.015476,0.017301,0.026877,0.088552,-0.000611,2.510193,-15.179635,9.733993,-0.17304,-0.962436,-0.408969,-0.316089,-0.042904,0.211224,0.174919,-0.183868,-1.952865,0.049574,-0.01556,0.017498,0.027497,0.090426,-0.000273,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.778693,7,253,253,253,253,253,253,1,-0.306458,2.27928,9.921572,0,1,0.370461,47.711964,47.784504,0.851557,47.72826,47.556267,47.613598,47.541931,47.62793,47.613598,0,1,0.107003,0.342412,0.004,0.004,5,1,61.133456,-8230.912204,28627.64694,-200.353942,19.144268,-236.218802,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.269,-0.305483,-1.014669,2.722509,3.218725,1.551638,-0.094164,-0.000163,-0.000061,0.115888,-0.208364,-0.000338,0.000022,0,0,0,0,0,0,0.060756,-2.578632,0.163559,-0.547902,-0.033267,-0.057632,0.679538,-25.495915,-0.467663,-3.452594,-0.240939,-0.413198,-0.305476,-1.01469,2.722773,3.218314,1.551634,-0.094192,-0.000149,-0.000055,0.116165,-0.204382,-0.000315,0.000001,0.056701,-2.567492,0.18742,-0.548814,-0.033733,-0.054293,0.060756,-2.578632,0.163559,-0.547902,-0.033267,-0.057632,-0.315881,-0.042985,0.211283,0.174674,-0.183588,-1.95286,0.049457,-0.015415,0.016819,0.0256,0.084482,-0.000613,2.880875,-15.119009,9.484537,-0.187095,-0.972812,-0.41368,-0.31599,-0.042948,0.211245,0.174793,-0.183746,-1.952825,0.049663,-0.015476,0.017301,0.026877,0.088552,-0.000611,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.771613,7,253,253,253,253,253,253,1,-0.306458,2.240973,10.036493,0,1,0.340701,47.720921,47.797939,0.851557,47.742592,47.556267,47.58493,47.58493,47.642262,47.570599,0,1,0.110277,0.344175,0.004,0.004,5,1,60.946356,-8230.651317,28627.32989,-200.338999,19.134581,-236.220955,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.271,-0.305483,-1.014669,2.722509,3.218725,1.551638,-0.094164,-0.000163,-0.000061,0.115888,-0.208364,-0.000338,0.000022,0,0,0,0,0,0,0.060756,-2.578632,0.163559,-0.547902,-0.033267,-0.057632,0.667078,-25.454235,-0.471151,-3.43431,-0.238835,-0.411378,-0.30556,-1.014685,2.72296,3.217848,1.551597,-0.094132,-0.000128,-0.000052,0.116037,-0.201472,-0.000294,0,0.073966,-2.581573,0.132738,-0.546613,-0.02845,-0.059196,0.093823,-2.598082,0.158913,-0.544998,-0.021864,-0.051801,-0.315796,-0.042989,0.211325,0.174489,-0.183323,-1.952906,0.049209,-0.015348,0.016487,0.024768,0.081824,-0.000591,3.191001,-15.129801,9.790417,-0.184421,-0.948646,-0.414758,-0.315881,-0.042985,0.211283,0.174674,-0.183588,-1.95286,0.049457,-0.015415,0.016819,0.0256,0.084482,-0.000613,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.772369,7,253,253,253,253,253,253,1,-0.268151,2.06859,9.864111,0,1,0.370584,47.720921,47.7854,0.885126,47.72826,47.58493,47.599262,47.556267,47.642262,47.58493,0,1,0.104737,0.348203,0.004,0.004,5,1,60.828084,-8230.300744,28627.56562,-200.362538,19.127821,-236.221419,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.275,-0.30556,-1.014685,2.72296,3.217848,1.551597,-0.094132,-0.000128,-0.000052,0.116037,-0.201472,-0.000294,0,0,0,0,0,0,0,0.053268,-2.589793,0.125416,-0.552168,-0.029684,-0.053574,0.652787,-25.418151,-0.474473,-3.41809,-0.236019,-0.409682,-0.305491,-1.014669,2.723217,3.217402,1.551625,-0.094164,-0.000112,-0.000049,0.115329,-0.202036,-0.000276,0,0.052815,-2.637105,0.102806,-0.558668,-0.029766,-0.046388,0.053268,-2.589793,0.125416,-0.552168,-0.029684,-0.053574,-0.315684,-0.043042,0.211356,0.174342,-0.183178,-1.952889,0.049041,-0.015294,0.01661,0.025124,0.083042,-0.00058,4.501847,-14.865455,10.312642,-0.180347,-0.924244,-0.420476,-0.315796,-0.042989,0.211325,0.174489,-0.183323,-1.952906,0.049209,-0.015348,0.016487,0.024768,0.081824,-0.000591,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.773736,7,253,253,253,253,253,253,1,-0.21069,1.857901,9.749189,0,1,0.306583,47.718231,47.788982,0.898552,47.72826,47.599262,47.599262,47.570599,47.642262,47.58493,0,1,0.108262,0.344427,0.004,0.004,5,1,60.070294,-8229.106598,28627.81687,-200.386584,19.121139,-236.226732,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.275,-0.30556,-1.014685,2.72296,3.217848,1.551597,-0.094132,-0.000128,-0.000052,0.116037,-0.201472,-0.000294,0,0,0,0,0,0,0,0.080513,-2.613596,0.151991,-0.544222,-0.025684,-0.056385,0.622609,-25.388737,-0.474705,-3.40477,-0.227936,-0.408459,-0.305536,-1.014661,2.723469,3.216931,1.551601,-0.094127,-0.0001,-0.000047,0.116715,-0.20663,-0.00026,0,0.039287,-2.60519,0.140673,-0.54242,-0.026461,-0.06057,0.080513,-2.613596,0.151991,-0.544222,-0.025684,-0.056385,-0.315578,-0.043065,0.211394,0.174199,-0.182975,-1.952914,0.049789,-0.01553,0.017076,0.026049,0.086111,-0.000583,5.064431,-15.231252,10.537951,-0.192592,-0.868569,-0.42003,-0.315684,-0.043042,0.211356,0.174342,-0.183178,-1.952889,0.049041,-0.015294,0.01661,0.025124,0.083042,-0.00058,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.768396,7,253,253,253,253,253,253,1,-0.172383,1.838747,9.691729,0,1,0.396407,47.710171,47.794357,0.860511,47.685261,47.570599,47.58493,47.527599,47.613598,47.570599,0,1,0.098696,0.338635,0.004,0.004,5,1,60.188416,-8228.412448,28627.9051,-200.433665,19.089343,-236.221161,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.277,-0.305491,-1.014669,2.723217,3.217402,1.551625,-0.094164,-0.000112,-0.000049,0.115329,-0.202036,-0.000276,0,0,0,0,0,0,0,0.080513,-2.613596,0.151991,-0.544222,-0.025684,-0.056385,0.60192,-25.369361,-0.480562,-3.397135,-0.221602,-0.406872,-0.305484,-1.014681,2.723716,3.216509,1.551682,-0.094164,-0.00009,-0.000044,0.113167,-0.212354,-0.000246,0,0.090214,-2.617802,0.195443,-0.544916,-0.020572,-0.066793,0.064223,-2.592974,0.168311,-0.544246,-0.033031,-0.053516,-0.315468,-0.043106,0.211434,0.173986,-0.182851,-1.952926,0.049153,-0.015324,0.017989,0.028784,0.094968,-0.00059,6.167723,-14.874443,10.577874,-0.183211,-0.848121,-0.41754,-0.315578,-0.043065,0.211394,0.174199,-0.182975,-1.952914,0.049789,-0.01553,0.017076,0.026049,0.086111,-0.000583,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.78024,7,253,253,253,253,253,253,1,-0.229843,1.762132,9.710882,0,1,0.353834,47.710171,47.767487,0.867224,47.699593,47.541931,47.570599,47.556267,47.613598,47.556267,0,1,0.108262,0.346693,0.004,0.004,5,1,59.440192,-8227.541105,28627.73267,-200.456388,19.090647,-236.219791,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087.281,-0.305484,-1.014681,2.723716,3.216509,1.551682,-0.094164,-0.00009,-0.000044,0.113167,-0.212354,-0.000246,0,0,0,0,0,0,0,0.076291,-2.54933,0.130162,-0.543431,-0.036038,-0.054307,0.577457,-25.355624,-0.440571,-3.396353,-0.210987,-0.405252,-0.305552,-1.014694,2.723946,3.216071,1.551642,-0.094132,-0.000082,-0.00007,0.113905,-0.219606,-0.000233,0,0.083668,-2.594996,0.141034,-0.532537,-0.022054,-0.050121,0.076291,-2.54933,0.130162,-0.543431,-0.036038,-0.054307,-0.315371,-0.04312,0.211475,0.17385,-0.18263,-1.952977,0.049904,-0.01556,0.018817,0.030702,0.101221,-0.000602,5.902751,-15.018892,10.873849,-0.178034,-0.827324,-0.415036,-0.315468,-0.043106,0.211434,0.173986,-0.182851,-1.952926,0.049153,-0.015324,0.017989,0.028784,0.094968,-0.00059,0,29.5,31.8125,29.4375,33.625,35.9375,36.5,0.778044,7,253,253,253,253,253,253,1,-0.248997,1.685518,9.595961,0,1,0.397159,47.705692,47.776443,0.876172,47.713924,47.58493,47.58493,47.570599,47.656593,47.613598,0,1,0.107759,0.347699,0.004,0.004,5,1,59.66277,-8227.662102,28628.07233,-200.477838,19.088157,-236.217434,0.002665,0.002665,0.002665,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
